Inspection_ID,Establishment_ID,Name,Inspection_Date,Inspection_Type,Inspector_ID,Priority_Violations,Foundation_Violations,Core_Violations,Total_Corrected_Priority___Foun,In_Compliance,ObjectId
52569,3771,Motor City Casino-Grand River Deli & Bur,2020/08/20 00:00:00+00,Routine Inspection,124,1,0,0,,Yes,253
52568,4021,Motor City Casino - Little Caesars,2020/08/20 00:00:00+00,Routine Inspection,124,1,0,0,,Yes,254
52471,3773,Motor City Casino - Sweet Ride Coffee,2020/08/20 00:00:00+00,Routine Inspection,87,0,1,0,,Yes,255
52472,51622959,Peso Bar,2020/08/20 00:00:00+00,Routine Inspection,87,1,0,2,,Yes,256
52639,1675,Popeye's Chicken & Biscuits #5522,2020/08/20 00:00:00+00,Routine Inspection,142,0,0,3,,Yes,257
52620,2078,Universal Coney Island,2020/08/20 00:00:00+00,Routine Inspection,127,1,1,3,,Yes,258
52468,4131,"Woodward Coney Restaurant, Inc.",2020/08/20 00:00:00+00,Routine Inspection,131,1,0,3,,Yes,259
52458,3425,They Say/Dunco Holding LLC,2020/08/19 00:00:00+00,Routine Inspection,87,0,2,5,,No,260
53195,1012,Burger King ,2020/10/14 00:00:00+00,Routine Inspection,139,0,0,1,,Yes,261
52417,5206,Bucharest Grill,2020/08/18 00:00:00+00,Routine Inspection,87,0,1,6,,No,262
53080,51623129,Ima Midtown,2020/10/14 00:00:00+00,Routine Inspection,138,2,0,1,,Yes,263
52408,5226,Calexico,2020/08/18 00:00:00+00,Routine Inspection,131,1,4,6,,No,264
53096,436,Jumbo's Bar,2020/10/14 00:00:00+00,Routine Inspection,124,0,0,1,,Yes,265
53104,1587,McDonald's #12308,2020/10/14 00:00:00+00,Routine Inspection,112,0,1,0,,Yes,266
53103,455,Starters Lounge,2020/10/14 00:00:00+00,Routine Inspection,112,0,2,1,,Yes,267
53178,560,"Tippin Inn, Inc.",2020/10/14 00:00:00+00,Routine Inspection,126,0,0,1,,Yes,268
53196,1709,Wendy's ,2020/10/14 00:00:00+00,Routine Inspection,139,0,2,0,,Yes,269
53106,432,Cardoni's Bar & Grill,2020/10/13 00:00:00+00,Routine Inspection,112,1,0,1,,Yes,270
53085,2742,Golden Gate Cafe,2020/10/13 00:00:00+00,Complaint,87,1,0,1,,Yes,271
53064,1942,Kentucky Fried Chicken F428120,2020/10/13 00:00:00+00,Routine Inspection,127,1,1,2,,No,272
53061,51622781,Lagerhaus 5 Bottle & Bier,2020/10/13 00:00:00+00,Routine Inspection,138,1,2,4,,Yes,273
53084,408,Maltese Am Benevolent Society,2020/10/13 00:00:00+00,Routine Inspection,87,2,0,2,,Yes,274
53124,51622935,Taqueria Y Cenaduria Triangulo Dorado,2020/10/13 00:00:00+00,Routine Inspection,140,1,3,3,,No,275
53046,51622765,Belle Isles Bites,2020/10/10 00:00:00+00,Routine Inspection,87,0,0,2,,Yes,276
53180,51622743,Diamond Hospitality LLC,2020/10/09 00:00:00+00,Routine Inspection,126,0,0,2,,Yes,277
53125,51623131,Ice Cream & Cafe La Niña,2020/10/09 00:00:00+00,Routine Inspection,140,2,6,3,,No,278
53068,435,Chita's Nefertiti's Bar,2020/10/08 00:00:00+00,Routine Inspection,127,0,1,0,,Yes,279
53123,2224,El Asador,2020/10/08 00:00:00+00,Routine Inspection,140,1,1,6,,No,280
53032,51623301,La Fogata Mexican Grill,2020/10/08 00:00:00+00,Routine Inspection,142,0,1,1,,Yes,281
53066,4267,Opyum Lounge,2020/10/08 00:00:00+00,Complaint,127,1,0,0,,No,282
53065,4267,Opyum Lounge,2020/10/08 00:00:00+00,Routine Inspection,127,1,0,2,,Yes,283
53067,51622651,Views Bar and Grill,2020/10/08 00:00:00+00,Routine Inspection,127,0,1,0,,Yes,284
53036,51623096,Westside Christian,2020/10/08 00:00:00+00,Routine Inspection,112,0,0,1,,Yes,285
53016,3324,Barack Obama Leadership Academy,2020/10/07 00:00:00+00,Routine Inspection,87,0,0,1,,Yes,286
53038,300,Billy's Coney Island,2020/10/07 00:00:00+00,Routine Inspection,112,0,0,2,,Yes,287
53071,5405,Kai Loaded Bakery,2020/10/07 00:00:00+00,Routine Inspection,127,0,1,1,,Yes,288
53070,2386,Kentucky Fried Chicken F428107,2020/10/07 00:00:00+00,Routine Inspection,127,0,0,2,,Yes,289
53017,5161,Southern Fire Bistro & Lounge,2020/10/07 00:00:00+00,Routine Inspection,87,0,2,11,,No,290
53015,4841,Subway #36794,2020/10/07 00:00:00+00,Routine Inspection,87,0,0,2,,Yes,291
53187,680,Burger King ,2020/10/06 00:00:00+00,Routine Inspection,87,1,0,3,,No,292
53013,1882,City Pekin Chinese Food,2020/10/06 00:00:00+00,Routine Inspection,87,0,0,3,,Yes,293
53119,4342,El Taco Veloz,2020/10/06 00:00:00+00,Routine Inspection,140,0,0,1,,Yes,294
53182,51622921,Rock City Eats & Sweets,2020/10/06 00:00:00+00,Routine Inspection,126,0,0,2,,Yes,295
53011,3751,Manhattan Fish and Chicken,2020/10/05 00:00:00+00,Routine Inspection,87,0,1,3,,No,296
52977,3662,Captain J Fish & Chicken #105,2020/10/02 00:00:00+00,Routine Inspection,87,0,0,4,,Yes,297
53117,3443,El Barzon Restaurante,2020/10/02 00:00:00+00,Routine Inspection,140,0,1,1,,Yes,298
52976,51622758,IVY Kitchen + Cocktails,2020/10/02 00:00:00+00,Routine Inspection,87,0,1,3,,No,299
53116,5171,La Noria Bistro,2020/10/02 00:00:00+00,Routine Inspection,140,1,2,1,,Yes,300
52987,1345,The Ham Palace,2020/10/02 00:00:00+00,Routine Inspection,126,0,0,2,,Yes,301
52986,1911,United Grill ,2020/10/02 00:00:00+00,Routine Inspection,126,1,0,0,,Yes,302
53060,1556,Uptown Bar B Que,2020/10/02 00:00:00+00,Routine Inspection,141,1,0,3,,Yes,303
52953,1801,Wendy's ,2020/10/02 00:00:00+00,Routine Inspection,112,0,1,0,,Yes,304
52991,51622929,Asian Corned Beef,2020/10/01 00:00:00+00,Routine Inspection,126,0,1,2,,Yes,305
53082,51622685,House of BBQ,2020/10/01 00:00:00+00,Routine Inspection,87,0,0,5,,Yes,306
52952,1494,J & J Coney Island #3,2020/10/01 00:00:00+00,Routine Inspection,140,1,0,2,,Yes,307
52956,878,John's Grill Coney Island,2020/10/01 00:00:00+00,Routine Inspection,112,1,0,0,,Yes,308
52915,1063,L. A. Coney Island,2020/10/01 00:00:00+00,Routine Inspection,139,0,0,1,,Yes,309
53058,1528,Little Caesar's Pizza #167,2020/10/01 00:00:00+00,Routine Inspection,141,2,1,2,,No,310
52970,51622614,"Marrow, LLC",2020/10/01 00:00:00+00,Routine Inspection,87,1,0,2,,Yes,311
52519,2074,Church's Fried Chicken #976,2020/08/18 00:00:00+00,Complaint,141,0,0,5,,Yes,312
52566,5114,Dessert Oasis Coffee Roasters,2020/08/18 00:00:00+00,Routine Inspection,124,1,2,1,,Yes,313
52454,5406,Norma G's Detroit,2020/08/18 00:00:00+00,Routine Inspection,87,0,0,3,,Yes,314
52622,787,Omega Grill,2020/08/18 00:00:00+00,Routine Inspection,127,3,1,3,,Yes,315
52621,51623212,Relish Catering,2020/08/18 00:00:00+00,Routine Inspection,127,0,1,1,,Yes,316
52415,5398,Captain Jay's #102,2020/08/17 00:00:00+00,Routine Inspection,87,0,2,3,,No,317
52397,950,Kwong Village Chinese American,2020/08/17 00:00:00+00,Routine Inspection,142,0,1,4,,Yes,318
52414,4017,Little Caesars Pizza,2020/08/17 00:00:00+00,Routine Inspection,87,0,0,1,,Yes,319
52413,1082,Salvation Army,2020/08/17 00:00:00+00,Routine Inspection,87,0,0,5,,Yes,320
52388,51622568,Bread Basket Deli Downtown Detroit,2020/08/14 00:00:00+00,Routine Inspection,87,0,0,4,,Yes,321
52412,1349,Mudgie's,2020/08/14 00:00:00+00,Routine Inspection,87,0,0,4,,Yes,322
52461,4134,Subway #47233,2020/08/14 00:00:00+00,Routine Inspection,112,1,3,0,,No,323
52390,4869,7 Greens,2020/08/13 00:00:00+00,Routine Inspection,131,1,1,0,,Yes,324
52500,51622911,El Taco Veloz #1,2020/08/13 00:00:00+00,Complaint,140,0,0,1,,Yes,325
52499,1730,Great Panda Garden Chinese Restaurant,2020/08/13 00:00:00+00,Routine Inspection,140,2,2,5,,Yes,326
52386,282,Marshalls Bar,2020/08/13 00:00:00+00,Routine Inspection,87,0,0,2,,Yes,327
52411,3412,Number 1 Chinese Restaurant,2020/08/13 00:00:00+00,Routine Inspection,87,0,0,4,,Yes,328
52361,932,Brewer's Party Room,2020/08/12 00:00:00+00,Routine Inspection,87,0,0,1,,Yes,329
52357,2406,Haz Subs & Salads,2020/08/12 00:00:00+00,Routine Inspection,87,1,0,1,,Yes,330
52389,2216,Sweetwater Tavern,2020/08/12 00:00:00+00,Routine Inspection,131,3,2,8,,Yes,331
52273,4449,Carnival Fresh Mex,2020/08/11 00:00:00+00,Routine Inspection,124,2,1,1,,Yes,332
52393,4335,Joe Muer Seafood,2020/08/11 00:00:00+00,Complaint,141,0,1,2,,Yes,333
52354,1391,Joseph's Coney Island,2020/08/11 00:00:00+00,Routine Inspection,87,0,0,5,,Yes,334
52498,5308,"Mangonadas Del Barrio #1, LLC",2020/08/11 00:00:00+00,Routine Inspection,140,1,3,3,,Yes,335
52623,2355,Nicky D's,2020/08/11 00:00:00+00,Routine Inspection,127,4,1,3,,Yes,336
52355,2148,Operation Get Down,2020/08/11 00:00:00+00,Routine Inspection,87,0,0,1,,Yes,337
52358,705,Delroy's First Place Lounge,2020/08/10 00:00:00+00,Routine Inspection,87,0,0,3,,Yes,338
52360,51622455,Sheiba Express,2020/08/10 00:00:00+00,Routine Inspection,87,0,0,4,,Yes,339
52271,2655,TV Lounge,2020/08/10 00:00:00+00,Routine Inspection,124,0,0,4,,Yes,340
52256,51622695,Estella's Vegan Cuisine & Dessert's,2020/08/07 00:00:00+00,Routine Inspection,127,1,0,0,,Yes,341
52359,2021,Fort St. Eats d/b/a Johnny Noodle King,2020/08/07 00:00:00+00,Routine Inspection,87,1,0,1,,Yes,342
52624,51623278,Sam Z Deli LLC,2020/08/07 00:00:00+00,Routine Inspection,127,1,0,0,,Yes,343
52343,2458,Subway #24814,2020/08/07 00:00:00+00,Routine Inspection,112,0,1,0,,Yes,344
52257,2649,Subway #30489,2020/08/07 00:00:00+00,Routine Inspection,127,0,3,0,,Yes,345
52189,318,Cadieux Cafe,2020/08/06 00:00:00+00,Routine Inspection,87,0,0,3,,Yes,346
52252,1214,Church's Fried Chicken #964,2020/08/06 00:00:00+00,Routine Inspection,141,0,0,4,,Yes,347
52188,51623103,Detroit Grill & Chill,2020/08/06 00:00:00+00,Routine Inspection,87,0,1,1,,Yes,348
52272,3859,Fastbreak Donut (Detroit Donut),2020/08/06 00:00:00+00,Routine Inspection,124,2,0,0,,Yes,349
52186,3260,St. John's Congregational Church,2020/08/06 00:00:00+00,Routine Inspection,87,0,1,4,,Yes,350
52496,51622723,Vitamin Juice ,2020/08/06 00:00:00+00,Routine Inspection,140,0,0,4,,Yes,351
52512,5378,Bobcat Bonnies,2020/08/05 00:00:00+00,Routine Inspection,87,0,1,5,,Yes,352
52185,4969,Cornerstone Village & Bar,2020/08/05 00:00:00+00,Routine Inspection,87,0,1,3,,Yes,353
52196,4883,Livernois & I96 Subway Inc,2020/08/05 00:00:00+00,Routine Inspection,142,1,0,0,,Yes,354
52193,1103,McDonald's #4496,2020/08/05 00:00:00+00,Routine Inspection,142,0,1,0,,Yes,355
52170,4781,Bucharest Grill,2020/08/04 00:00:00+00,Routine Inspection,87,0,0,4,,Yes,356
52171,5250,Warren Fresh Fish,2020/08/04 00:00:00+00,Routine Inspection,87,0,1,4,,Yes,357
53248,5143,Atwater Brewery,2020/08/03 00:00:00+00,Routine Inspection,87,0,2,2,,Yes,358
52165,5194,Caucus Club,2020/07/31 00:00:00+00,Routine Inspection,124,1,1,0,,Yes,359
52169,379,Roostertail Inc.,2020/07/31 00:00:00+00,Routine Inspection,87,0,0,3,,Yes,360
52183,3733,Tubby's Submarine,2020/07/31 00:00:00+00,Routine Inspection,87,0,0,4,,Yes,361
52133,1247,Andrew's on the Corner,2020/07/30 00:00:00+00,Routine Inspection,87,1,0,3,,Yes,362
52261,1575,China 1 Chinese Restaurant,2020/07/30 00:00:00+00,Routine Inspection,127,0,0,1,,Yes,363
52178,1505,Fishbones Rhythm Kitchen ,2020/07/30 00:00:00+00,Routine Inspection,131,2,0,0,,Yes,364
52262,676,J's Cafe LLC,2020/07/30 00:00:00+00,Routine Inspection,127,0,0,4,,Yes,365
52179,5297,Papa's Pizza,2020/07/30 00:00:00+00,Routine Inspection,131,1,1,1,,Yes,366
52962,2675,Brooklyn Street Local,2020/07/29 00:00:00+00,Routine Inspection,87,1,0,1,,Yes,367
52128,1731,Capuchin Kitchen,2020/07/29 00:00:00+00,Routine Inspection,87,1,0,2,,Yes,368
52176,3585,Harbor House,2020/07/29 00:00:00+00,Routine Inspection,131,0,0,2,,Yes,369
52127,1104,Maison Fine Food Inc.,2020/07/29 00:00:00+00,Routine Inspection,87,0,0,2,,Yes,370
52492,794,Armando's Mexican Restaurant,2020/07/28 00:00:00+00,Routine Inspection,140,3,3,4,,Yes,371
52122,51622709,Wing Snob Detroit,2020/07/28 00:00:00+00,Routine Inspection,87,0,0,4,,Yes,372
52097,5072,Bucharest Catering ,2020/07/27 00:00:00+00,Routine Inspection,87,0,0,2,,Yes,373
52099,3745,Mercury Burger Bar,2020/07/27 00:00:00+00,Routine Inspection,87,1,0,3,,Yes,374
52121,4105,Onassis Coney Island,2020/07/27 00:00:00+00,Routine Inspection,87,0,0,2,,Yes,375
52117,5268,The Fountain Detroit,2020/07/27 00:00:00+00,Routine Inspection,131,0,2,6,,Yes,376
52093,4939,Batch Brewing Company,2020/07/24 00:00:00+00,Routine Inspection,87,0,1,2,,Yes,377
52104,2669,Fish Express 1-Pizza Palace,2020/07/24 00:00:00+00,Routine Inspection,127,2,2,4,,No,378
52077,5392,800 Parc,2020/07/23 00:00:00+00,Routine Inspection,131,1,1,1,,Yes,379
52164,1507,Coney King Coney Island,2020/07/23 00:00:00+00,Complaint,124,1,0,0,,Yes,380
52364,696,Grandy's Coney Island,2020/07/23 00:00:00+00,Routine Inspection,114,0,1,4,,Yes,381
52061,352,Lon's Coney Island,2020/07/23 00:00:00+00,Routine Inspection,127,2,0,0,,Yes,382
52079,538,Louisiana Creole Gumbo,2020/07/23 00:00:00+00,Routine Inspection,131,2,1,4,,Yes,383
52060,51622780,Side Dish,2020/07/23 00:00:00+00,Routine Inspection,87,1,0,1,,Yes,384
52078,5092,Townhouse Detroit Ste. 200,2020/07/23 00:00:00+00,Routine Inspection,131,2,0,1,,Yes,385
52056,207,Burger King ,2020/07/22 00:00:00+00,Routine Inspection,87,0,0,3,,Yes,386
52052,4325,Cleopatra,2020/07/22 00:00:00+00,Routine Inspection,87,0,0,5,,Yes,387
52067,4553,Famous Royal Grill,2020/07/22 00:00:00+00,Routine Inspection,127,4,5,4,,No,388
52066,4553,Famous Royal Grill,2020/07/22 00:00:00+00,Complaint,127,1,0,0,,No,389
52249,5379,Seven Days Fish & Grill Inc.,2020/07/22 00:00:00+00,Routine Inspection,141,1,2,3,,No,390
52064,2345,Subway #11686/Mama Delucas,2020/07/22 00:00:00+00,Routine Inspection,127,1,0,0,,Yes,391
52050,51622484,Avalon Commissary,2020/07/21 00:00:00+00,Routine Inspection,87,1,0,3,,No,392
52048,1595,Rabaut's Cafe,2020/07/21 00:00:00+00,Routine Inspection,87,1,0,0,,Yes,393
52049,2727,Salvation Army,2020/07/21 00:00:00+00,Routine Inspection,87,1,0,4,,Yes,394
52069,5424,China House ,2020/07/17 00:00:00+00,Routine Inspection,127,1,0,2,,Yes,395
52068,1093,Church's Fried Chicken #456,2020/07/17 00:00:00+00,Routine Inspection,127,0,1,1,,Yes,396
52042,632,Detroit Yacht Club,2020/07/17 00:00:00+00,Routine Inspection,87,2,0,2,,No,397
52370,2779,Louie's Ham & Corned Beef,2020/07/17 00:00:00+00,Complaint,114,0,0,1,,Yes,398
52040,4952,Rose's Fine Food,2020/07/17 00:00:00+00,Routine Inspection,87,0,0,1,,Yes,399
52035,3203,Happy's Pizza #11,2020/07/16 00:00:00+00,Routine Inspection,87,1,0,9,,Yes,400
51155,2404,The Schvitz ,2020/03/12 00:00:00+00,Routine Inspection,114,1,1,4,,Yes,401
51124,1911,United Grill ,2020/03/12 00:00:00+00,Routine Inspection,139,1,3,0,,No,402
51094,3622,24 Grille,2020/03/11 00:00:00+00,Routine Inspection,148,2,2,3,,No,403
51182,2813,Bogartz Food and Spirits,2020/03/11 00:00:00+00,Routine Inspection,87,0,2,1,,No,404
51084,1578,Grandy's Coney Island,2020/03/11 00:00:00+00,Routine Inspection,87,0,0,2,,Yes,405
51125,5078,"Papa's Pizza - JNL Pizzaria, Inc.",2020/03/11 00:00:00+00,Routine Inspection,141,1,1,2,,Yes,406
51143,2377,Pete's Grill,2020/03/11 00:00:00+00,Routine Inspection,145,1,1,4,,Yes,407
51372,5161,Southern Fire Bistro & Lounge,2020/03/11 00:00:00+00,Routine Inspection,87,0,1,4,,No,408
51095,4076,Subway,2020/03/11 00:00:00+00,Routine Inspection,148,3,1,3,,Yes,409
51096,1610,Sun China Restaurant,2020/03/11 00:00:00+00,Routine Inspection,127,2,1,2,,Yes,410
51068,51622912,Anchor Bar ,2020/03/10 00:00:00+00,Routine Inspection,148,5,2,5,,No,411
51086,964,Bouzouki Club,2020/03/10 00:00:00+00,Routine Inspection,131,0,0,2,,Yes,412
51090,51623047,Brush St. Stadium Deli,2020/03/10 00:00:00+00,Routine Inspection,131,0,4,0,,Yes,413
51075,2074,Church's Fried Chicken #976,2020/03/10 00:00:00+00,Routine Inspection,141,0,1,4,,Yes,414
51076,51622734,Club Caribbean Bar & Grill,2020/03/10 00:00:00+00,Routine Inspection,141,0,1,1,,No,415
51098,51622824,Detroit Taco Bar,2020/03/10 00:00:00+00,Routine Inspection,127,0,1,1,,Yes,416
51105,5414,Eatori Market,2020/03/10 00:00:00+00,Routine Inspection,124,1,1,0,,No,417
51071,51623082,L A Coney Island,2020/03/10 00:00:00+00,Routine Inspection,126,0,0,2,,Yes,418
51089,1089,Loco Bar & Grill,2020/03/10 00:00:00+00,Routine Inspection,131,2,0,6,,Yes,419
51142,1657,McDonald's #14217,2020/03/10 00:00:00+00,Routine Inspection,145,4,0,4,,No,420
51087,4682,Niki's Lounge,2020/03/10 00:00:00+00,Routine Inspection,131,0,0,1,,Yes,421
51088,1191,Niki's Pizzeria,2020/03/10 00:00:00+00,Routine Inspection,131,1,2,8,,Yes,422
51147,1515,"Pizzaplace Dearborn, Inc",2020/03/10 00:00:00+00,Routine Inspection,112,0,1,0,,Yes,423
51836,1958,Hollywood Coney Island,2020/06/04 00:00:00+00,Complaint,143,0,0,1,,Yes,424
50780,2049,Popeye's Chicken & Biscuits,2020/02/14 00:00:00+00,Routine Inspection,126,0,0,2,,Yes,425
51070,51622921,Rock City Eats & Sweets,2020/03/10 00:00:00+00,Routine Inspection,126,0,0,1,,Yes,426
51069,51623070,Rush Bowls,2020/03/10 00:00:00+00,Routine Inspection,148,0,0,1,,Yes,427
51077,4396,Sweet Soul Bistro,2020/03/10 00:00:00+00,Routine Inspection,141,2,3,4,,No,428
51152,51622776,Taco Palace,2020/03/10 00:00:00+00,Routine Inspection,112,0,1,0,,Yes,429
51085,51622483,The Detroit Pepper Company,2020/03/10 00:00:00+00,Routine Inspection,87,0,0,1,,Yes,430
51163,1717,The Turkey Grill,2020/03/10 00:00:00+00,Routine Inspection,114,4,2,7,,No,431
51097,51622870,Wild Wild West Wings,2020/03/10 00:00:00+00,Routine Inspection,127,2,3,0,,Yes,432
51162,4862,Woodward Garden Venue/Theater Bar,2020/03/10 00:00:00+00,Routine Inspection,114,0,0,4,,Yes,433
51063,1338,Columbo's Coney Island,2020/03/09 00:00:00+00,Complaint,140,1,0,0,,No,434
51062,5348,Hard Bodies Bar,2020/03/09 00:00:00+00,Routine Inspection,140,2,1,2,,No,435
51079,344,Sindbads Inc.,2020/03/09 00:00:00+00,Routine Inspection,87,0,2,2,,No,436
51052,1882,City Pekin Chinese Food,2020/03/07 00:00:00+00,Routine Inspection,87,0,1,4,,Yes,437
51050,3215,Bellacino's,2020/03/06 00:00:00+00,Routine Inspection,124,1,2,1,,No,438
51036,51622720,Durdens Catering LLC,2020/03/06 00:00:00+00,Routine Inspection,141,2,1,0,,No,439
51051,2390,Edibles Rex,2020/03/06 00:00:00+00,Routine Inspection,87,0,0,2,,Yes,440
51058,953,Golden Greek Lounge,2020/03/06 00:00:00+00,Routine Inspection,126,1,0,2,,Yes,441
51055,4655,Leland House,2020/03/06 00:00:00+00,Routine Inspection,148,0,2,4,,Yes,442
51048,51623123,MMS/DMC Detroit Receiving Hosp. #51717,2020/03/06 00:00:00+00,Routine Inspection,114,0,0,1,,Yes,443
51060,1345,The Ham Palace,2020/03/06 00:00:00+00,Routine Inspection,126,1,0,1,,Yes,444
51059,605,Two Way Inn,2020/03/06 00:00:00+00,Routine Inspection,126,0,0,1,,Yes,445
51031,51622929,Asian Corned Beef,2020/03/05 00:00:00+00,Routine Inspection,126,1,1,2,,Yes,446
51022,2230,Halal Pizza,2020/03/05 00:00:00+00,Routine Inspection,112,0,2,2,,No,447
51024,878,John's Grill Coney Island,2020/03/05 00:00:00+00,Routine Inspection,112,0,0,1,,Yes,448
51025,720,Lucy & Ethel's Diner,2020/03/05 00:00:00+00,Routine Inspection,148,5,4,7,,Yes,449
51023,2280,Mary's Grille,2020/03/05 00:00:00+00,Routine Inspection,112,2,0,0,,Yes,450
51104,1496,McDonald's,2020/03/05 00:00:00+00,Routine Inspection,139,0,0,4,,Yes,451
51103,4748,New Center Grill,2020/03/05 00:00:00+00,Routine Inspection,139,3,2,2,,No,452
50981,5413,Franklin Wright Settlement Inc.,2020/02/27 00:00:00+00,Routine Inspection,114,0,3,4,,Yes,453
52057,51623069,Lefty's Cheese Steak Grill,2020/07/16 00:00:00+00,Routine Inspection,140,0,1,1,,Yes,454
51037,3977,Starter's Bar and Grill,2020/03/05 00:00:00+00,Routine Inspection,146,0,2,2,,Yes,455
51835,4281,Tai Ho,2020/06/04 00:00:00+00,Complaint,127,1,0,0,,Yes,456
51834,1739,Tubby's Submarine #121,2020/06/04 00:00:00+00,Complaint,127,0,0,1,,Yes,457
51850,51622487,Bucharest Grill,2020/06/03 00:00:00+00,Complaint,141,1,0,1,,Yes,458
51829,292,Detroit Golf Club Inc.,2020/05/29 00:00:00+00,Preopening/Other,129,0,0,1,,Yes,459
51889,51623219,Vitamin Juice,2020/05/24 00:00:00+00,Preopening/New,129,0,0,1,,Yes,460
51910,51623219,Vitamin Juice,2020/04/24 00:00:00+00,Preopening/New,129,0,0,1,,Yes,461
51370,3986,Captain Jay's Fish & Chicken #111,2020/04/20 00:00:00+00,Complaint,141,1,0,4,,Yes,462
50216,51622455,Sheiba Express,2020/04/03 00:00:00+00,Routine Inspection,87,0,0,5,,Yes,463
52574,1261,Pegasus Taverna,2020/03/23 00:00:00+00,Routine Inspection,131,5,5,5,,Yes,464
51369,2467,China Wok,2020/03/19 00:00:00+00,Routine Inspection,141,0,0,2,,Yes,465
51184,4876,El Parian #3,2020/03/19 00:00:00+00,Routine Inspection,140,3,1,2,,No,466
51368,5306,Livernois Ocean Delight Inc,2020/03/19 00:00:00+00,Routine Inspection,141,0,0,1,,Yes,467
53202,5043,Grandys Coney Island,2020/03/18 00:00:00+00,Routine Inspection,146,0,0,1,,Yes,468
50932,1151,"Gyroland, L.L.C.",2020/02/27 00:00:00+00,Routine Inspection,124,4,2,2,,No,469
53205,2776,Nu Wave Fish & Chicken,2020/03/18 00:00:00+00,Routine Inspection,146,0,1,1,,No,470
50935,286,Jerry's Pizza & B-B-Q Inc.,2020/02/27 00:00:00+00,Routine Inspection,142,0,0,3,,Yes,471
50831,51622663,SheWolf Pastificio & Bar,2020/02/14 00:00:00+00,Routine Inspection,142,2,1,0,,Yes,472
51185,2357,Steve's Soul Food Det/The Key Club,2020/03/18 00:00:00+00,Routine Inspection,131,5,6,9,,No,473
50961,1350,Kentucky Fried Chicken,2020/02/27 00:00:00+00,Routine Inspection,126,0,0,5,,Yes,474
50798,3425,They Say/Dunco Holding LLC,2020/02/14 00:00:00+00,Routine Inspection,87,0,1,3,,Yes,475
51016,642,Xochimilco Restaurant ,2020/03/05 00:00:00+00,Routine Inspection,140,2,0,4,,No,476
51186,4756,Urban Soul Restaurant,2020/03/18 00:00:00+00,Routine Inspection,131,5,5,7,,No,477
52037,539,Motor City Wine Bar,2020/07/16 00:00:00+00,Routine Inspection,87,1,0,2,,Yes,478
50963,1088,Koney Time Restaurant,2020/02/27 00:00:00+00,Routine Inspection,126,1,0,3,,Yes,479
50772,815,Abicks Bar,2020/02/13 00:00:00+00,Routine Inspection,140,0,1,2,,Yes,480
